Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","99","Iceland","60851","Number","27010","Hired permanent workers","2010","2010","persons","1730.00","","Official data","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","99","Iceland","5019","Average persons per holding","27010","Hired permanent workers","2010","2010","persons","0.67","Fc","Calculated data","Data correspond to 'Regular non-family labour force'."
"WCAD","Structural data from agricultural censuses","100","India","6203","Year","27000","Census Year","1990","1990","","1991.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6203","Year","27000","Census Year","2000","2000","","2001-2003","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6203","Year","27000","Census Year","2010","2010","","2010-2011","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","1950","1950","ha","135856000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","1950","1950","ha","2.20","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","1950","1950","No","61780000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","1960","1960","ha","131873000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","1960","1960","ha","2.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","1960","1960","No","48882000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","1970","1970","ha","162124000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","1970","1970","ha","2.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","1970","1970","No","70493000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","1980","1980","ha","163343000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","1980","1980","ha","2.00","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","1980","1980","No","81569000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","1990","1990","ha","165507000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","1990","1990","ha","1.55","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","1990","1990","No","106637000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","2000","2000","ha","159394000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","2000","2000","ha","1.33","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","2000","2000","No","119894000.00","","Official data","Crop holdings."
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","27002","Holdings","2010","2010","ha","159592000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","5017","Average area","27002","Holdings","2010","2010","ha","1.15","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","27002","Holdings","2010","2010","No","138348000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","24894000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","63388000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270030","Holdings with land size 0-<1","2000","2000","ha","29806000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","75390000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","35908000.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","92826000.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","28827000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","20092000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270031","Holdings with land size 1-<2","2000","2000","ha","32129000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","22687000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","35244000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","24779000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","23164000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","9649000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","51223000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","16817000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270033","Holdings with land size 2-<5","2000","2000","ha","49788000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","16639000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","14540000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","4247000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","10762000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","2431000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","31903000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","4686000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270036","Holdings with land size 5-<10","2000","2000","ha","26579000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270036","Holdings with land size 5-<10","2000","2000","No","3948000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","23066000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","3444000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270037","Holdings with land size 10-<20","1990","1990","ha","28660000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","1654000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270037","Holdings with land size 10-<20","2000","2000","ha","13220000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270037","Holdings with land size 10-<20","2000","2000","No","1004000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","10489000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","799000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270038","Holdings with land size 20-<50","2000","2000","ha","7872000.00","","Official data",">=20 ha"
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270038","Holdings with land size 20-<50","2000","2000","No","226000.00","","Official data",">=20 ha"
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","6418000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","174000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270052","Holdings operated by civil persons, male","2000","2000","No","106634000.00","","Official data","Crop holdings."
"WCAD","Structural data from agricultural censuses","100","India","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2000","2000","%","89.14","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270052","Holdings operated by civil persons, male","2010","2010","No","120427100.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010","%","87.20","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270051","Holdings operated by civil persons, female","2000","2000","No","12987000.00","","Official data","Crop holdings."
"WCAD","Structural data from agricultural censuses","100","India","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2000","2000","%","10.86","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270051","Holdings operated by civil persons, female","2010","2010","No","17682800.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010","%","12.80","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270050","Holdings operated by civil persons, total","2000","2000","No","119621000.00","","Official data","Crop holdings."
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270050","Holdings operated by civil persons, total","2010","2010","No","138109900.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270060","Holdings owned by the holder or in owner-like possession","1990","1990","ha","162955000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","1990","1990","%","98.46","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270060","Holdings owned by the holder or in owner-like possession","1990","1990","No","103086000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","1990","1990","%","96.67","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","ha","155918000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","97.70","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","No","135040000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270060","Holdings owned by the holder or in owner-like possession","2010","2010","%","97.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270061","Holdings rented from others","1990","1990","ha","1276000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270061","Holdings rented from others","1990","1990","%","0.77","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270061","Holdings rented from others","1990","1990","No","465000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270061","Holdings rented from others","1990","1990","%","0.44","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270061","Holdings rented from others","2010","2010","ha","624000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270061","Holdings rented from others","2010","2010","%","0.40","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270061","Holdings rented from others","2010","2010","No","724000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270061","Holdings rented from others","2010","2010","%","0.50","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270062","Holdings operated under other forms of tenure","1990","1990","ha","1276000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","1990","1990","%","0.77","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270062","Holdings operated under other forms of tenure","1990","1990","No","663000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270062","Holdings operated under other forms of tenure","1990","1990","%","0.62","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270062","Holdings operated under other forms of tenure","2010","2010","ha","917000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270062","Holdings operated under other forms of tenure","2010","2010","%","0.60","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270062","Holdings operated under other forms of tenure","2010","2010","No","728000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270062","Holdings operated under other forms of tenure","2010","2010","%","0.50","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270064","Holdings under more than one form of tenure","1990","1990","ha","4941000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270064","Holdings under more than one form of tenure","1990","1990","%","2.99","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270064","Holdings under more than one form of tenure","1990","1990","No","2423000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270064","Holdings under more than one form of tenure","1990","1990","%","2.27","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270064","Holdings under more than one form of tenure","2010","2010","No","1856000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270064","Holdings under more than one form of tenure","2010","2010","%","1.30","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270070","Civil persons","1990","1990","ha","163922000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270070","Civil persons","1990","1990","%","99.04","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270070","Civil persons","1990","1990","No","106437000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270070","Civil persons","1990","1990","%","99.81","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270070","Civil persons","2000","2000","ha","157589000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270070","Civil persons","2000","2000","%","98.87","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270070","Civil persons","2000","2000","No","119622000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270070","Civil persons","2000","2000","%","99.77","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270071","Juridical","1990","1990","ha","1585000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270071","Juridical","1990","1990","%","0.96","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270071","Juridical","1990","1990","No","200000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270071","Juridical","1990","1990","%","0.19","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","50260","Area","270071","Juridical","2000","2000","ha","1805000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6200","Percentage of total area","270071","Juridical","2000","2000","%","1.13","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","100","India","60850","Number","270071","Juridical","2000","2000","No","272000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","100","India","6201","Percent of total number","270071","Juridical","2000","2000","%","0.23","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6203","Year","27000","Census Year","1990","1990","","1993.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6203","Year","27000","Census Year","2000","2000","","2003.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6203","Year","27000","Census Year","2010","2010","","2013.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","27002","Holdings","1960","1960","ha","14634695.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5017","Average area","27002","Holdings","1960","1960","ha","1.20","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","1960","1960","No","12237000.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","27002","Holdings","1970","1970","ha","16396826.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5017","Average area","27002","Holdings","1970","1970","ha","1.14","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","1970","1970","No","14375343.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","27002","Holdings","1980","1980","ha","19019900.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5017","Average area","27002","Holdings","1980","1980","ha","1.08","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","1980","1980","No","17628700.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","27002","Holdings","1990","1990","ha","17145036.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5017","Average area","27002","Holdings","1990","1990","ha","0.87","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","1990","1990","No","19713806.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","27002","Holdings","2000","2000","ha","19673412.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5017","Average area","27002","Holdings","2000","2000","ha","0.79","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","2000","2000","No","24868675.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","27002","Holdings","2010","2010","No","26135469.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","5105398.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","13955905.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","18606642.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","19339055.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","4254082.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","3312218.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","3460406.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","3648448.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","1584732.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","5754989.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","2175575.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","2801627.00","","Official data",">=2 ha"
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","633259.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","358040.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","1442915.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","232200.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","451460.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270037","Holdings with land size 10-<20","1990","1990","ha","587652.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","37908.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","94898.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","21113.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","3328.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","2700300","Holdings with land size 100-<200","2010","2010","No","1136.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270052","Holdings operated by civil persons, male","1990","1990","No","18541005.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6202","Percent of total persons","270052","Holdings operated by civil persons, male","1990","1990","%","91.19","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270052","Holdings operated by civil persons, male","2010","2010","No","23313702.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6202","Percent of total persons","270052","Holdings operated by civil persons, male","2010","2010","%","89.20","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270051","Holdings operated by civil persons, female","1990","1990","No","1790741.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6202","Percent of total persons","270051","Holdings operated by civil persons, female","1990","1990","%","8.81","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270051","Holdings operated by civil persons, female","2010","2010","No","2821767.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6202","Percent of total persons","270051","Holdings operated by civil persons, female","2010","2010","%","10.80","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270050","Holdings operated by civil persons, total","1990","1990","No","20331746.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60850","Number","270050","Holdings operated by civil persons, total","2010","2010","No","26135469.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270060","Holdings owned by the holder or in owner-like possession","1990","1990","ha","14832907.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6200","Percentage of total area","270060","Holdings owned by the holder or in owner-like possession","1990","1990","%","86.51","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","50260","Area","270061","Holdings rented from others","1990","1990","ha","2312129.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","6200","Percentage of total area","270061","Holdings rented from others","1990","1990","%","13.49","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60851","Number","270082","Household members, male","1990","1990","persons","21241874.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60851","Number","270081","Household members, female","1990","1990","persons","8395556.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","60851","Number","270080","Household members, total","1990","1990","persons","29637430.00","","Official data",""
"WCAD","Structural data from agricultural censuses","101","Indonesia","5019","Average persons per holding","270080","Household members, total","1990","1990","persons","1.50","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","6203","Year","27000","Census Year","1990","1990","","1993.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","6203","Year","27000","Census Year","2000","2000","","2003.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","6203","Year","27000","Census Year","2010","2010","","2014.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","27002","Holdings","1960","1960","ha","11356254.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","5017","Average area","27002","Holdings","1960","1960","ha","6.05","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","27002","Holdings","1960","1960","No","1877299.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","27002","Holdings","1990","1990","ha","15458910.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","5017","Average area","27002","Holdings","1990","1990","ha","4.29","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","27002","Holdings","1990","1990","No","3602950.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","27002","Holdings","2000","2000","ha","17665198.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","5017","Average area","27002","Holdings","2000","2000","ha","4.08","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","27002","Holdings","2000","2000","No","4332423.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","27002","Holdings","2010","2010","ha","16476609.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","5017","Average area","27002","Holdings","2010","2010","ha","4.09","Fc","Calculated data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","27002","Holdings","2010","2010","No","4032467.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","310720.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","1662040.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270030","Holdings with land size 0-<1","2000","2000","ha","407070.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270030","Holdings with land size 0-<1","2000","2000","No","2056727.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","403061.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","1911218.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","544020.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","423150.00","","Official data","Cropland area"
